Rep,Oxygen,Treatment
1048,6.88896,Reef
1049,6.869536,Reef
1050,6.933344,Reef
1051,6.907872,Reef
1052,6.859488,Reef
1053,6.83952,Reef
1054,6.853504,Reef
1055,6.866016,Reef
1056,6.873504,Reef
1057,6.851488,Reef
1058,6.861664,Reef
1059,6.862368,Reef
1060,6.830208,Reef
1061,6.796992,Reef
1062,6.795104,Reef
1063,6.780064,Reef
1064,6.819552,Reef
1065,6.812128,Reef
1066,6.848928,Reef
1067,6.821856,Reef
1068,6.818208,Reef
1069,6.802432,Reef
1070,6.814432,Reef
1071,6.837024,Reef
1072,6.817408,Reef
1073,6.825792,Reef
1074,6.81632,Reef
1075,6.789664,Reef
1076,6.784832,Reef
1077,6.841536,Reef
1078,6.8304,Reef
1079,6.832032,Reef
1080,6.848192,Reef
1081,6.858944,Reef
1082,6.887872,Reef
1083,6.872992,Reef
1084,6.822336,Reef
1085,6.833952,Reef
1086,6.8512,Reef
1087,6.859648,Reef
1088,6.80832,Reef
1089,6.806688,Reef
1090,6.821984,Reef
1091,6.848928,Reef
1092,6.846208,Reef
1093,6.856672,Reef
1094,6.8232,Reef
1095,6.85264,Reef
1096,6.843136,Reef
1097,6.848544,Reef
1098,6.8728,Reef
1099,6.849664,Reef
1100,6.892064,Reef
1101,6.85552,Reef
1102,6.861088,Reef
1103,6.89536,Reef
1104,6.862752,Reef
1105,6.859616,Reef
1106,6.850112,Reef
1107,6.846592,Reef
1108,6.859648,Reef
1109,6.856768,Reef
1110,6.85392,Reef
1111,6.893792,Reef
1112,6.867936,Reef
1113,6.82736,Reef
1114,6.836704,Reef
1115,6.80912,Reef
1116,6.806976,Reef
1117,6.8248,Reef
1118,6.844192,Reef
1119,6.80752,Reef
1120,6.825792,Reef
1121,6.842304,Reef
1122,6.886144,Reef
1123,6.834976,Reef
1124,6.82688,Reef
1125,6.811872,Reef
1126,6.789792,Reef
1127,6.755136,Reef
1128,6.794912,Reef
1129,6.809216,Reef
1130,6.79184,Reef
1131,6.83872,Reef
1132,6.845632,Reef
1133,6.844416,Reef
1134,6.844032,Reef
1135,6.823136,Reef
1136,6.84864,Reef
1137,6.84688,Reef
1138,6.843488,Reef
1139,6.792864,Reef
1140,6.833728,Reef
1141,6.818976,Reef
1142,6.798752,Reef
1143,6.758304,Reef
1144,6.776896,Reef
1145,6.780096,Reef
1146,6.754144,Reef
1147,6.722208,Reef
1148,6.766624,Reef
1149,6.782432,Reef
1150,6.773184,Reef
1151,6.779232,Reef
1152,6.79184,Reef
1153,6.772928,Reef
1154,6.76704,Reef
1155,6.720928,Reef
1156,6.711424,Reef
1157,6.820608,Reef
1158,6.792544,Reef
1159,6.785568,Reef
1160,6.778464,Reef
1161,6.76176,Reef
1162,6.775008,Reef
1163,6.761088,Reef
1164,6.736448,Reef
1165,6.747872,Reef
1166,6.684896,Reef
1167,6.676352,Reef
1168,6.738304,Reef
1169,6.721952,Reef
1170,6.716896,Reef
1171,6.695072,Reef
1172,6.679264,Reef
1173,6.687968,Reef
1174,6.633248,Reef
1175,6.650112,Reef
1176,6.5976,Reef
1177,6.547424,Reef
1178,6.636416,Reef
1179,6.654208,Reef
1180,6.623648,Reef
1181,6.605408,Reef
1182,6.71072,Reef
1183,6.635904,Reef
1184,6.572448,Reef
1185,6.638144,Reef
1186,6.645472,Reef
1187,6.616224,Reef
1188,6.584384,Reef
1189,6.61536,Reef
1190,6.52896,Reef
1191,6.695584,Reef
1192,6.616032,Reef
1193,6.50464,Reef
1194,6.466688,Reef
1195,6.551392,Reef
1196,6.598784,Reef
1197,6.58976,Reef
1198,6.566624,Reef
1199,6.553792,Reef
1200,6.512128,Reef
1201,6.522208,Reef
1202,6.584064,Reef
1203,6.5144,Reef
1204,6.513408,Reef
1205,6.492512,Reef
1206,6.476032,Reef
1207,6.505312,Reef
1208,6.577408,Reef
1209,6.539552,Reef
1210,6.578592,Reef
1211,6.52112,Reef
1212,6.517696,Reef
1213,6.5568,Reef
1214,6.507488,Reef
1215,6.471168,Reef
1216,6.539584,Reef
1217,6.487264,Reef
1218,6.464096,Reef
1219,6.445696,Reef
1220,6.483392,Reef
1221,6.506784,Reef
1222,6.459968,Reef
1223,6.445728,Reef
1224,6.435264,Reef
1225,6.454528,Reef
1226,6.450592,Reef
1227,6.379136,Reef
1228,6.404128,Reef
1229,6.410624,Reef
1230,6.409248,Reef
1231,6.437696,Reef
1232,6.394368,Reef
1233,6.374464,Reef
1234,6.363552,Reef
1235,6.38384,Reef
1236,6.400288,Reef
1237,6.342144,Reef
1238,6.4176,Reef
1239,6.4128,Reef
1240,6.33808,Reef
1241,6.350976,Reef
1242,6.396992,Reef
1243,6.416096,Reef
1244,6.392352,Reef
1245,6.360032,Reef
1246,6.379136,Reef
1247,6.364256,Reef
1248,6.328032,Reef
1249,6.316576,Reef
1250,6.296928,Reef
1251,6.296224,Reef
1252,6.317344,Reef
1253,6.277152,Reef
1254,6.25584,Reef
1255,6.263808,Reef
1256,6.272128,Reef
1257,6.359904,Reef
1258,6.281792,Reef
1259,6.257184,Reef
1260,6.300512,Reef
1261,6.283648,Reef
1262,6.272544,Reef
1263,6.29808,Reef
1264,6.2488,Reef
1265,6.3608,Reef
1266,6.299424,Reef
1267,6.282656,Reef
1268,6.265184,Reef
1269,6.247584,Reef
1270,6.19568,Reef
1271,6.22736,Reef
1272,6.23024,Reef
1273,6.209856,Reef
1274,6.206752,Reef
1275,6.186208,Reef
1276,6.148384,Reef
1277,6.187968,Reef
1278,6.10768,Reef
1279,6.16848,Reef
1280,6.142784,Reef
1281,6.153312,Reef
1282,6.180768,Reef
1283,6.179104,Reef
1284,6.171328,Reef
1285,6.126464,Reef
1286,6.100352,Reef
1287,6.11168,Reef
1288,6.155008,Reef
1289,6.211104,Reef
1290,6.15008,Reef
1291,6.156672,Reef
1292,6.161568,Reef
1293,6.192544,Reef
1294,6.193984,Reef
1295,6.183904,Reef
1296,6.158368,Reef
1297,6.14208,Reef
1298,6.154272,Reef
1299,6.137792,Reef
1300,6.158944,Reef
1301,6.158912,Reef
1302,6.09152,Reef
1303,6.0512,Reef
1304,6.076032,Reef
1305,6.060672,Reef
1306,6.010784,Reef
1307,5.95984,Reef
1308,6.023488,Reef
1309,5.99536,Reef
1310,5.970496,Reef
1311,5.951776,Reef
1312,5.912352,Reef
1313,5.834528,Reef
1314,5.863776,Reef
1315,5.983712,Reef
1316,5.90032,Reef
1317,5.792896,Reef
1318,5.871936,Reef
1319,5.868128,Reef
1320,5.83616,Reef
1321,5.853408,Reef
1322,5.81488,Reef
1323,5.813888,Reef
1324,5.810208,Reef
1325,5.784864,Reef
1326,5.808256,Reef
1327,5.916384,Reef
1328,5.949856,Reef
1329,5.900064,Reef
1330,5.889984,Reef
1331,5.842176,Reef
1332,5.858144,Reef
1333,5.774944,Reef
1334,5.7616,Reef
1335,5.775488,Reef
1336,5.762816,Reef
1337,5.8408,Reef
1338,5.870656,Reef
1339,5.837536,Reef
1340,5.842912,Reef
1341,5.84896,Reef
1342,5.82816,Reef
1343,5.86736,Reef
1344,5.834272,Reef
1345,5.773472,Reef
1346,5.849216,Reef
1347,5.866944,Reef
1348,5.761056,Reef
1349,5.787136,Reef
1350,5.775328,Reef
1351,5.74112,Reef
1352,5.715008,Reef
1353,5.75728,Reef
1354,5.749504,Reef
1355,5.761536,Reef
1356,5.723328,Reef
1357,5.734784,Reef
1358,5.714464,Reef
1359,5.70544,Reef
1360,5.672672,Reef
1361,5.653664,Reef
1362,5.607712,Reef
1363,5.599744,Reef
1364,5.597088,Reef
1365,5.581312,Reef
1366,5.584288,Reef
1367,5.585024,Reef
1368,5.587264,Reef
1369,5.572864,Reef
1370,5.653568,Reef
1371,5.644608,Reef
1372,5.503072,Reef
1373,5.482784,Reef
1374,5.453216,Reef
1375,5.448,Reef
1376,5.412608,Reef
1377,5.430976,Reef
1378,5.422368,Reef
1379,5.371392,Reef
1380,5.360384,Reef
1381,5.543968,Reef
1382,5.518208,Reef
1383,5.442272,Reef
1384,5.517728,Reef
1385,5.516096,Reef
1386,5.464224,Reef
1387,5.477664,Reef
1388,5.42592,Reef
1389,5.391424,Reef
1390,5.425728,Reef
1391,5.53952,Reef
1392,5.450912,Reef
1393,5.430496,Reef
1394,5.40176,Reef
1395,5.473856,Reef
1396,5.481536,Reef
1397,5.46736,Reef
1398,5.423456,Reef
1399,5.368416,Reef
1400,5.343168,Reef
1401,5.3592,Reef
1402,5.312256,Reef
1403,5.429408,Reef
1404,5.407648,Reef
1405,5.332736,Reef
1406,5.323136,Reef
1407,5.308,Reef
1408,5.311712,Reef
1409,5.310304,Reef
1410,5.297632,Reef
1411,5.237472,Reef
1412,5.31664,Reef
1413,5.275296,Reef
1414,5.288544,Reef
1415,5.314944,Reef
1416,5.306944,Reef
1417,5.252,Reef
1418,5.308,Reef
1419,5.358784,Reef
1420,5.284992,Reef
1421,5.32848,Reef
1422,5.272128,Reef
1423,5.264576,Reef
1424,5.189568,Reef
1425,5.24896,Reef
1426,5.2448,Reef
1427,5.20496,Reef
1428,5.218624,Reef
1429,5.211008,Reef
1430,5.188768,Reef
1431,5.135104,Reef
1432,5.163904,Reef
1433,5.247328,Reef
1434,5.099328,Reef
1435,5.13664,Reef
1436,5.217056,Reef
1437,5.173024,Reef
1438,5.171808,Reef
1439,5.164,Reef
1440,5.159008,Reef
1441,5.147168,Reef
1442,5.141376,Reef
1443,5.122784,Reef
1444,5.1432,Reef
1445,5.143904,Reef
1446,5.133568,Reef
1447,5.111424,Reef
1448,5.118304,Reef
1449,5.094528,Reef
1450,5.095488,Reef
1451,5.072544,Reef
1452,5.068064,Reef
1453,5.063072,Reef
1454,5.074496,Reef
1455,5.069632,Reef
1456,5.06944,Reef
1457,5.019296,Reef
1458,5.025056,Reef
1459,5.020864,Reef
1460,5.023104,Reef
1461,4.9896,Reef
1462,5.019744,Reef
1463,5.060576,Reef
1464,5.06544,Reef
1465,5.052288,Reef
1466,5.045248,Reef
1467,5.036128,Reef
1468,5.0024,Reef
1469,5.021824,Reef
1470,4.999232,Reef
1471,4.967168,Reef
1472,4.932192,Reef
1473,4.951648,Reef
1474,4.938304,Reef
1475,4.956672,Reef
1476,4.934176,Reef
1477,4.930176,Reef
1478,4.922656,Reef
1479,4.852864,Reef
1480,4.89424,Reef
1481,4.853792,Reef
1482,4.8624,Reef
1483,4.845952,Reef
1484,4.817088,Reef
1485,4.804544,Reef
1486,4.799136,Reef
1487,4.792608,Reef
1488,4.794496,Reef
1489,4.78752,Reef
1490,4.785344,Reef
1491,4.764992,Reef
1492,4.750656,Reef
1493,4.731584,Reef
1494,4.713792,Reef
1495,4.726272,Reef
1496,4.721312,Reef
1497,4.696288,Reef
1498,4.692352,Reef
1499,4.700352,Reef
1500,4.67536,Reef
1501,4.620576,Reef
1502,4.705792,Reef
1503,4.667168,Reef
1504,4.584768,Reef
1505,4.558048,Reef
1506,4.590912,Reef
1507,4.570368,Reef
1508,4.621664,Reef
1509,4.591008,Reef
1510,4.598368,Reef
1511,4.583808,Reef
1512,4.560192,Reef
1513,4.534304,Reef
1514,4.482528,Reef
1515,4.463136,Reef
1516,4.460032,Reef
1517,4.448128,Reef
1518,4.442336,Reef
1519,4.442752,Reef
1520,4.41632,Reef
1521,4.506976,Reef
1522,4.448416,Reef
1523,4.399968,Reef
1524,4.41408,Reef
1525,4.428224,Reef
1526,4.42064,Reef
1527,4.345792,Reef
1528,4.349024,Reef
1529,4.394336,Reef
1530,4.375488,Reef
1531,4.304896,Reef
1532,4.317408,Reef
1533,4.375648,Reef
1534,4.338272,Reef
1535,4.334496,Reef
1536,4.404704,Reef
1537,4.413952,Reef
1538,4.398624,Reef
1539,4.361056,Reef
1540,4.328064,Reef
1541,4.311264,Reef
1542,4.36256,Reef
1543,4.250816,Reef
1544,4.226176,Reef
1545,4.145184,Reef
1546,4.241216,Reef
1547,4.245696,Reef
1548,4.264384,Reef
1549,4.201856,Reef
1550,4.19648,Reef
1551,4.140832,Reef
1552,4.155936,Reef
1553,4.227328,Reef
1554,4.234272,Reef
1555,4.229664,Reef
1556,4.16816,Reef
1557,4.306848,Reef
1558,4.418976,Reef
1559,4.361632,Reef
1560,4.323072,Reef
1561,4.398304,Reef
1562,4.383552,Reef
1563,4.359168,Reef
1564,4.308256,Reef
1565,4.274208,Reef
1566,4.244352,Reef
1567,4.246048,Reef
1568,4.241248,Reef
1569,4.244512,Reef
1570,4.252416,Reef
1571,4.22416,Reef
1572,4.2512,Reef
1573,4.218048,Reef
1574,4.243808,Reef
1575,4.24608,Reef
1576,4.268448,Reef
1577,4.223808,Reef
1578,4.151264,Reef
1579,4.153088,Reef
1580,4.118208,Reef
1581,4.192128,Reef
1582,4.266144,Reef
1583,4.243104,Reef
1584,4.373056,Reef
1585,4.23024,Reef
1586,4.344,Reef
1587,4.316448,Reef
1588,4.357728,Reef
1589,4.415104,Reef
1590,4.325088,Reef
1591,4.149344,Reef
1592,4.190944,Reef
1593,4.206784,Reef
1594,4.2832,Reef
1595,4.258016,Reef
1596,4.277024,Reef
1597,4.215584,Reef
1598,4.198144,Reef
1599,4.436608,Reef
1600,4.268416,Reef
1601,4.230784,Reef
1602,4.302176,Reef
1603,4.273088,Reef
1604,4.337632,Reef
1605,4.40448,Reef
1606,4.35792,Reef
1607,4.445472,Reef
1608,4.393632,Reef
1609,4.331296,Reef
1610,4.317088,Reef
1611,4.45456,Reef
1612,4.423232,Reef
1613,4.328576,Reef
1614,4.526528,Reef
1615,4.454848,Reef
1616,4.589408,Reef
1617,4.72048,Reef
1618,4.490944,Reef
1619,4.465792,Reef
1620,4.380992,Reef
1621,4.354336,Reef
1622,4.43088,Reef
1623,4.268576,Reef
1624,4.28928,Reef
1625,4.277248,Reef
1626,4.374816,Reef
1627,4.347168,Reef
1628,4.427552,Reef
1629,4.42,Reef
1630,4.256032,Reef
1631,4.396832,Reef
1632,4.418336,Reef
1633,4.29296,Reef
1634,4.339008,Reef
1635,4.287136,Reef
1636,4.277248,Reef
1637,4.24864,Reef
1638,4.243488,Reef
1639,4.29152,Reef
1640,4.186752,Reef
1641,4.165472,Reef
1642,4.175424,Reef
1643,4.109152,Reef
1644,4.10112,Reef
1645,4.083392,Reef
1646,4.066272,Reef
1647,4.0704,Reef
1648,4.035136,Reef
1649,4.057952,Reef
1650,4.020736,Reef
1651,3.99104,Reef
1652,3.98032,Reef
1653,3.959008,Reef
1654,4.002528,Reef
1655,4.445024,Reef
1656,4.357536,Reef
1657,4.240288,Reef
1658,4.141408,Reef
1659,4.380224,Reef
1660,4.525824,Reef
1661,4.3568,Reef
1662,4.454368,Reef
1663,4.4856,Reef
1664,4.282112,Reef
1665,4.331648,Reef
1666,4.322816,Reef
1667,4.303232,Reef
1668,5.055808,Reef
1669,4.5576,Reef
1670,4.533344,Reef
1671,4.534752,Reef
1672,4.438368,Reef
1673,4.357248,Reef
1674,4.386912,Reef
1675,4.289568,Reef
1676,4.31584,Reef
1677,4.247936,Reef
1678,4.23952,Reef
1679,4.193056,Reef
1680,4.184544,Reef
1681,4.136768,Reef
1682,4.150208,Reef
1683,4.146144,Reef
1684,4.145088,Reef
1685,4.162368,Reef
1686,4.146784,Reef
1687,4.118944,Reef
1688,4.179648,Reef
1689,4.43632,Reef
1690,5.727776,Reef
1691,5.616416,Reef
1692,5.269152,Reef
1693,5.182592,Reef
1694,5.029056,Reef
1695,4.821056,Reef
1696,4.72704,Reef
1697,4.538784,Reef
1698,4.514464,Reef
1699,4.426688,Reef
1700,4.374336,Reef
1701,4.322624,Reef
1702,4.460448,Reef
1703,4.447584,Reef
1704,4.441056,Reef
1705,4.235328,Reef
1706,4.254272,Reef
1707,4.256896,Reef
1708,4.180672,Reef
1709,4.158688,Reef
1710,4.08176,Reef
1711,4.041504,Reef
1712,4.080448,Reef
1713,4.217216,Reef
1714,4.179104,Reef
1715,4.03056,Reef
1716,4.02224,Reef
1717,4.074016,Reef
1718,4.231616,Reef
1719,4.68272,Reef
1720,4.259648,Reef
1721,4.615872,Reef
1722,4.770848,Reef
1723,4.719456,Reef
1724,4.42976,Reef
1725,4.510976,Reef
1726,4.271808,Reef
1727,4.420352,Reef
1728,4.69568,Reef
1729,4.568768,Reef
1730,4.282528,Reef
1731,4.498176,Reef
1732,4.867008,Reef
1733,4.955744,Reef
1734,4.91296,Reef
1735,4.976576,Reef
1736,5.025248,Reef
1737,5.164384,Reef
1738,5.081184,Reef
1739,4.984608,Reef
1740,4.769536,Reef
1741,4.500576,Reef
1742,4.494016,Reef
1743,4.500736,Reef
1744,4.592544,Reef
1745,4.77824,Reef
1746,4.78368,Reef
1747,4.79168,Reef
1748,4.811616,Reef
1749,4.908864,Reef
1750,4.94432,Reef
1751,4.981024,Reef
1752,4.927936,Reef
1753,4.786304,Reef
1754,4.803968,Reef
1755,4.779136,Reef
1756,4.736096,Reef
1757,4.637984,Reef
1758,4.558272,Reef
1759,4.48256,Reef
1760,4.603488,Reef
1761,4.523872,Reef
1762,4.51216,Reef
1763,4.463328,Reef
1764,4.565312,Reef
1765,4.45296,Reef
1766,4.46192,Reef
1767,4.472128,Reef
1768,4.466912,Reef
1769,4.531296,Reef
1770,4.940608,Reef
1771,5.13152,Reef
1772,4.844544,Reef
1773,4.971072,Reef
1774,4.96576,Reef
1775,4.955328,Reef
1776,4.994368,Reef
1777,4.95456,Reef
1778,5.049856,Reef
1779,4.969632,Reef
1780,4.948128,Reef
1781,4.929152,Reef
1782,4.948832,Reef
1783,4.937408,Reef
1784,4.936672,Reef
1785,4.960768,Reef
1786,4.97936,Reef
1787,4.929184,Reef
1788,4.978944,Reef
1789,4.958112,Reef
1790,5.096256,Reef
1791,5.060416,Reef
1792,5.021312,Reef
1793,4.965184,Reef
1794,4.98672,Reef
1795,4.976768,Reef
1796,4.98784,Reef
1797,5.016256,Reef
1798,4.98976,Reef
1799,4.975104,Reef
1800,4.920192,Reef
1801,4.959264,Reef
1802,4.820256,Reef
1803,4.803232,Reef
1804,4.8336,Reef
1805,4.998336,Reef
1806,5.111872,Reef
1807,4.937248,Reef
1808,4.80176,Reef
1809,4.698944,Reef
1810,4.834368,Reef
1811,5.001952,Reef
1812,4.999456,Reef
1813,5.005376,Reef
1814,5.057888,Reef
1815,4.956352,Reef
1816,4.964544,Reef
1817,4.985952,Reef
1818,4.965984,Reef
1819,4.966912,Reef
1820,4.92656,Reef
1821,4.85792,Reef
1822,5.016704,Reef
1823,4.886176,Reef
1824,4.835584,Reef
1825,4.828672,Reef
1826,4.927936,Reef
1827,4.9432,Reef
1828,4.9064,Reef
1829,4.868064,Reef
1830,4.90016,Reef
1831,4.789376,Reef
1832,4.789952,Reef
1833,4.86448,Reef
1834,4.870944,Reef
1835,4.693472,Reef
1836,4.653728,Reef
1837,4.64256,Reef
1838,4.656544,Reef
1839,4.741856,Reef
1840,4.622048,Reef
1841,4.528448,Reef
1842,4.500928,Reef
1843,4.540992,Reef
1844,4.497024,Reef
1845,4.478016,Reef
1846,4.479968,Reef
1847,4.490944,Reef
1848,4.601088,Reef
1849,4.571808,Reef
1850,4.537312,Reef
1851,4.518208,Reef
1852,4.506624,Reef
1853,4.430688,Reef
1854,4.482624,Reef
1855,4.482112,Reef
1856,4.481984,Reef
1857,4.351872,Reef
1858,4.335744,Reef
1859,4.587392,Reef
1860,4.392736,Reef
1861,4.492864,Reef
1862,4.346144,Reef
1863,4.436096,Reef
1864,4.403424,Reef
1865,4.436576,Reef
1866,4.320032,Reef
1867,4.306624,Reef
1868,4.317952,Reef
1869,4.381248,Reef
1870,4.380608,Reef
1871,4.502656,Reef
1872,4.596928,Reef
1873,4.66992,Reef
1874,4.572,Reef
1875,4.427328,Reef
1876,4.337184,Reef
1877,4.367488,Reef
1878,4.709856,Reef
1879,4.615648,Reef
1880,4.436608,Reef
1881,4.492704,Reef
1882,4.433888,Reef
1883,4.393376,Reef
1884,4.647648,Reef
1885,4.528,Reef
1886,4.779264,Reef
1887,4.545184,Reef
1888,4.360832,Reef
1889,4.388992,Reef
1890,4.386784,Reef
1891,4.30832,Reef
1892,4.334912,Reef
1893,4.37024,Reef
1894,4.35264,Reef
1895,4.246624,Reef
1896,4.359712,Reef
1897,4.359712,Reef
1898,4.309856,Reef
1899,4.32384,Reef
1900,4.401024,Reef
1901,4.46672,Reef
1902,4.3752,Reef
1903,4.770688,Reef
1904,4.7032,Reef
1905,4.72288,Reef
1906,4.969152,Reef
1907,4.848448,Reef
1908,4.794208,Reef
1909,4.603072,Reef
1910,4.459488,Reef
1911,4.975232,Reef
1912,4.483552,Reef
1913,4.770912,Reef
1914,5.229824,Reef
1915,5.940896,Reef
1916,5.159936,Reef
1917,5.10048,Reef
1918,5.255648,Reef
1919,5.03472,Reef
1920,4.803328,Reef
1921,5.096128,Reef
1922,4.799808,Reef
1923,5.123296,Reef
1924,5.759136,Reef
1925,5.169536,Reef
1926,5.307584,Reef
1927,5.425184,Reef
1928,5.606624,Reef
1929,5.40768,Reef
1930,5.208608,Reef
1931,5.57232,Reef
1932,5.477024,Reef
1933,5.788384,Reef
1934,5.923008,Reef
1935,5.506144,Reef
1936,5.36528,Reef
1937,6.298144,Reef
1938,5.987616,Reef
1939,6.572896,Reef
1940,6.262272,Reef
1941,5.992832,Reef
1942,6.160992,Reef
1943,6.235328,Reef
1944,5.96688,Reef
1945,5.851552,Reef
1946,5.679584,Reef
1947,5.792928,Reef
1948,6.038016,Reef
1949,6.12128,Reef
1950,6.0056,Reef
1951,6.333632,Reef
1952,6.241504,Reef
1953,5.920256,Reef
1954,6.195584,Reef
1955,6.364992,Reef
1956,6.317472,Reef
1957,6.531648,Reef
1958,6.303584,Reef
1959,6.302336,Reef
1960,5.994208,Reef
1961,6.079424,Reef
1962,6.122016,Reef
1963,6.294688,Reef
1964,6.323808,Reef
1965,6.12736,Reef
1966,6.176832,Reef
1967,6.256512,Reef
1968,6.419712,Reef
1969,6.698944,Reef
1970,6.279776,Reef
1971,6.282464,Reef
1972,6.183936,Reef
1973,6.210176,Reef
1974,6.321856,Reef
1975,6.433952,Reef
1976,6.355584,Reef
1977,6.239648,Reef
1978,6.191232,Reef
1979,6.127232,Reef
1980,6.168992,Reef
1981,6.268448,Reef
1982,6.171136,Reef
1983,6.152768,Reef
1984,6.236672,Reef
1985,6.399904,Reef
1986,6.493856,Reef
1987,6.317056,Reef
1988,6.235136,Reef
1989,6.2616,Reef
1990,6.355936,Reef
1991,6.3312,Reef
1992,6.569536,Reef
1993,6.652256,Reef
1994,6.3984,Reef
1995,6.507296,Reef
1996,6.58864,Reef
1997,6.86848,Reef
1998,6.8304,Reef
1999,6.847872,Reef
2000,6.775936,Reef
2001,6.539552,Reef
2002,6.458656,Reef
2003,6.444192,Reef
2004,6.534208,Reef
2005,6.38544,Reef
2006,6.385504,Reef
2007,6.472864,Reef
2008,6.64144,Reef
2009,6.538016,Reef
2010,6.473408,Reef
2011,6.560768,Reef
2012,6.520256,Reef
2013,6.592128,Reef
2014,6.40512,Reef
2015,6.448416,Reef
2016,6.453952,Reef
2017,6.371584,Reef
2018,6.338784,Reef
2019,6.435584,Reef
2020,6.414112,Reef
2021,6.453312,Reef
2022,6.458848,Reef
2023,6.39872,Reef
2024,6.530816,Reef
2025,6.441568,Reef
2026,6.47136,Reef
2027,6.446112,Reef
2028,6.501696,Reef
2029,6.579392,Reef
2030,6.709984,Reef
2031,6.430688,Reef
2032,6.481056,Reef
2033,6.506496,Reef
2034,6.460928,Reef
2035,6.41216,Reef
2036,6.44896,Reef
2037,6.501248,Reef
2038,6.515552,Reef
2039,6.505472,Reef
2040,6.459424,Reef
2041,6.491968,Reef
2042,6.577024,Reef
2043,6.535456,Reef
2044,6.495776,Reef
2045,6.45888,Reef
2046,6.551648,Reef
2047,6.586176,Reef
2048,6.604192,Reef
2049,6.608992,Reef
2050,6.58784,Reef
2051,6.573632,Reef
2052,6.537632,Reef
2053,6.534912,Reef
2054,6.539264,Reef
2055,6.613376,Reef
2056,6.601824,Reef
2057,6.61936,Reef
2058,6.679296,Reef
2059,6.709632,Reef
2060,6.754016,Reef
2061,6.867232,Reef
2062,6.810848,Reef
2063,6.727392,Reef
2064,6.689536,Reef
2065,6.722336,Reef
2066,6.773632,Reef
2067,6.880704,Reef
2068,6.7456,Reef
2069,6.823008,Reef
2070,6.80032,Reef
2071,6.807584,Reef
2072,6.826368,Reef
2073,6.862816,Reef
2074,6.869248,Reef
2075,6.868832,Reef
2076,6.936928,Reef
2077,6.89792,Reef
2078,6.91216,Reef
2079,6.860256,Reef
2080,6.923712,Reef
2081,6.960544,Reef
2082,6.9632,Reef
2083,6.983968,Reef
2084,6.924384,Reef
2085,6.97776,Reef
2086,7.023488,Reef
2087,6.944928,Reef
2088,6.968288,Reef
2089,6.974848,Reef
2090,7.015104,Reef
2091,6.986752,Reef
2092,6.99136,Reef
2093,7.00976,Reef
2094,7.003328,Reef
2095,6.998304,Reef
2096,6.996768,Reef
2097,7.16496,Reef
2098,7.078496,Reef
2099,7.078048,Reef
2100,7.074656,Reef
2101,7.006112,Reef
2102,6.992448,Reef
2103,7.027072,Reef
2104,7.0528,Reef
2105,7.019968,Reef
2106,7.054784,Reef
2107,7.048832,Reef
2108,7.176416,Reef
2109,7.151872,Reef
2110,7.256224,Reef
2111,7.241536,Reef
2112,7.297504,Reef
2113,7.242368,Reef
2114,7.267456,Reef
2115,7.192832,Reef
2116,7.213504,Reef
2117,7.16752,Reef
2118,7.154016,Reef
